7.808245908573129057e+00,7.091757314428427605e+00,7.091757314428427605e+00,6.201120561511333840e+00
8.537288702998727885e+00,7.707908341667645047e+00,5.183572720465071448e+00,5.183572720465070560e+00
8.537288702998724332e+00,7.707908341667645935e+00,5.183572720465071448e+00,5.183572720465070560e+00
8.537288702998727885e+00,7.707908341667646823e+00,5.183572720465073225e+00,5.183572720465070560e+00
8.537288702998727885e+00,7.707908341667643271e+00,5.183572720465073225e+00,5.183572720465071448e+00
8.537288702998729661e+00,7.707908341667649488e+00,5.183572720465072337e+00,5.183572720465071448e+00
8.537288702998724332e+00,7.707908341667650376e+00,5.183572720465070560e+00,5.183572720465069672e+00
8.537288702998726109e+00,7.707908341667646823e+00,5.183572720465071448e+00,5.183572720465069672e+00
8.537288702998720780e+00,7.707908341667645047e+00,5.183572720465072337e+00,5.183572720465071448e+00
8.537288702998722556e+00,7.707908341667647711e+00,5.183572720465072337e+00,5.183572720465071448e+00
8.537288702998727885e+00,7.707908341667647711e+00,5.183572720465072337e+00,5.183572720465072337e+00
8.537288702998727885e+00,7.707908341667648600e+00,5.183572720465071448e+00,5.183572720465070560e+00
8.537288702998726109e+00,7.707908341667646823e+00,5.183572720465075889e+00,5.183572720465070560e+00
8.537288702998724332e+00,7.707908341667647711e+00,5.183572720465075001e+00,5.183572720465070560e+00
8.537288702998726109e+00,7.707908341667647711e+00,5.183572720465073225e+00,5.183572720465070560e+00
8.537288702998724332e+00,7.707908341667640606e+00,5.183572720465075001e+00,5.183572720465072337e+00
8.537288702998724332e+00,7.707908341667647711e+00,5.183572720465075889e+00,5.183572720465072337e+00
8.214015814918642633e+00,8.214015814918642633e+00,6.312251564040646912e+00,6.312251564040646912e+00
6.312251564040646912e+00,6.312251564040646912e+00,6.312251564040646912e+00,6.312251564040646912e+00
8.192212518687101763e+00,8.192212518687101763e+00,8.192212518687099987e+00,8.192212518687099987e+00
8.214015814918642633e+00,8.214015814918642633e+00,6.312251564040646912e+00,6.312251564040646912e+00
8.214015814918646186e+00,8.214015814918646186e+00,6.312251564040650464e+00,6.312251564040650464e+00
8.214015814918644409e+00,8.214015814918644409e+00,6.312251564040651353e+00,6.312251564040651353e+00
6.312251564040651353e+00,6.312251564040651353e+00,6.312251564040650464e+00,6.312251564040650464e+00
8.658714749980715553e+00,8.658714749980715553e+00,4.440976145120986374e+00,4.440976145120986374e+00
8.042713015262130227e+00,7.821873750941449543e+00,7.821873750941449543e+00,5.256000000000000227e+00
8.042713015262130227e+00,7.821873750941449543e+00,5.256000000000000227e+00,5.179637429769272217e+00
8.042713015262121345e+00,7.821873750941442438e+00,5.255999999999998451e+00,5.179637429769265999e+00
8.042713015262124898e+00,7.821873750941445103e+00,5.255999999999998451e+00,5.179637429769267776e+00
8.042713015262126675e+00,7.821873750941446879e+00,5.256000000000000227e+00,5.179637429769269552e+00
8.042713015262124898e+00,7.821873750941445991e+00,5.256000000000000227e+00,5.179637429769269552e+00
8.042713015262124898e+00,7.821873750941445991e+00,7.821873750941445991e+00,5.256000000000000227e+00
8.042713015262124898e+00,7.821873750941445991e+00,5.256000000000000227e+00,5.179637429769267776e+00
8.042713015262126675e+00,7.821873750941446879e+00,5.256000000000000227e+00,5.179637429769267776e+00
8.042713015262126675e+00,7.821873750941446879e+00,7.821873750941446879e+00,5.256000000000000227e+00
8.042713015262124898e+00,7.821873750941445991e+00,7.821873750941445991e+00,5.256000000000000227e+00
8.042713015262124898e+00,7.821873750941445991e+00,5.256000000000000227e+00,5.179637429769267776e+00
8.042713015262124898e+00,7.821873750941444214e+00,7.821873750941444214e+00,5.255999999999996675e+00
8.042713015262124898e+00,7.821873750941444214e+00,5.255999999999996675e+00,5.179637429769270440e+00
8.042713015262128451e+00,7.821873750941449543e+00,5.256000000000000227e+00,5.179637429769273993e+00
8.042713015262130227e+00,7.821873750941447767e+00,5.256000000000000227e+00,5.179637429769273105e+00
8.658714749980717329e+00,8.658714749980715553e+00,4.440976145120985485e+00,4.440976145120981933e+00
8.042713015262124898e+00,7.821873750941443326e+00,7.821873750941443326e+00,5.255999999999996675e+00
8.042713015262124898e+00,7.821873750941443326e+00,5.255999999999996675e+00,5.179637429769266888e+00
8.042713015262124898e+00,7.821873750941441550e+00,5.255999999999996675e+00,5.179637429769268664e+00
8.042713015262124898e+00,7.821873750941443326e+00,5.255999999999996675e+00,5.179637429769266888e+00
8.042713015262130227e+00,7.821873750941447767e+00,7.821873750941447767e+00,5.256000000000000227e+00
8.658714749980717329e+00,8.658714749980715553e+00,4.440976145120985485e+00,4.440976145120981933e+00
8.042713015262128451e+00,7.821873750941450432e+00,5.256000000000000227e+00,5.179637429769275769e+00
8.042713015262128451e+00,7.821873750941450432e+00,7.821873750941450432e+00,5.256000000000000227e+00
8.042713015262128451e+00,7.821873750941450432e+00,5.256000000000000227e+00,5.179637429769273993e+00
8.658714749980717329e+00,8.658714749980717329e+00,4.440976145120987262e+00,4.440976145120983709e+00
8.432674530722707118e+00,8.432674530722707118e+00,6.595072004239191266e+00,6.595072004239191266e+00
6.595072004239191266e+00,6.595072004239191266e+00,6.595072004239186825e+00,6.595072004239186825e+00
8.432674530722710671e+00,8.432674530722710671e+00,6.595072004239186825e+00,6.595072004239186825e+00
6.595072004239187713e+00,6.595072004239187713e+00,6.595072004239186825e+00,6.595072004239186825e+00
8.432674530722707118e+00,8.432674530722707118e+00,6.595072004239186825e+00,6.595072004239186825e+00
8.432674530722708894e+00,8.432674530722708894e+00,6.595072004239193930e+00,6.595072004239193930e+00
8.432674530722714223e+00,8.432674530722714223e+00,6.595072004239186825e+00,6.595072004239186825e+00
6.595072004239193930e+00,6.595072004239193930e+00,6.595072004239186825e+00,6.595072004239186825e+00
8.432674530722707118e+00,8.432674530722707118e+00,6.595072004239187713e+00,6.595072004239187713e+00
6.595072004239187713e+00,6.595072004239187713e+00,6.595072004239185937e+00,6.595072004239185937e+00
8.432674530722710671e+00,8.432674530722710671e+00,6.595072004239185937e+00,6.595072004239185937e+00
8.432674530722707118e+00,8.432674530722707118e+00,6.595072004239187713e+00,6.595072004239187713e+00
6.904893891400463168e+00,6.904893891400463168e+00,5.352685645594158714e+00,5.352685645594153385e+00
8.180917725457184986e+00,6.904893891400463168e+00,6.904893891400463168e+00,6.904893891400463168e+00
8.180917725457184986e+00,6.904893891400463168e+00,6.904893891400463168e+00,5.254999999999992788e+00
6.904893891400463168e+00,6.904893891400463168e+00,5.352685645594159602e+00,5.352685645594159602e+00
6.904893891400463168e+00,6.904893891400463168e+00,5.352685645594161379e+00,5.352685645594155162e+00
8.180917725457183209e+00,6.904893891400463168e+00,6.904893891400463168e+00,6.904893891400463168e+00
6.904893891400463168e+00,6.904893891400463168e+00,5.352685645594156050e+00,5.352685645594155162e+00
8.180917725457183209e+00,6.904893891400463168e+00,6.904893891400463168e+00,5.254999999999992788e+00
8.180917725457183209e+00,6.904893891400463168e+00,6.904893891400463168e+00,5.254999999999992788e+00
6.904893891400463168e+00,6.904893891400463168e+00,5.352685645594157826e+00,5.352685645594156050e+00
8.180917725457183209e+00,6.904893891400463168e+00,6.904893891400463168e+00,6.904893891400463168e+00
6.904893891400469386e+00,6.904893891400469386e+00,5.352685645594159602e+00,5.352685645594157826e+00
6.904893891400463168e+00,6.904893891400463168e+00,5.352685645594160491e+00,5.352685645594154273e+00
6.904893891400469386e+00,6.904893891400469386e+00,5.352685645594163155e+00,5.352685645594156938e+00
8.180917725457183209e+00,6.904893891400469386e+00,6.904893891400469386e+00,6.904893891400469386e+00
8.180917725457183209e+00,6.904893891400469386e+00,6.904893891400469386e+00,5.255000000000000782e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594159602e+00,5.352685645594156938e+00
8.180917725457181433e+00,6.904893891400466721e+00,6.904893891400466721e+00,5.254999999999997229e+00
8.180917725457181433e+00,6.904893891400466721e+00,6.904893891400466721e+00,6.904893891400466721e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594157826e+00,5.352685645594156050e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594158714e+00,5.352685645594156938e+00
8.180917725457181433e+00,6.904893891400466721e+00,6.904893891400466721e+00,6.904893891400466721e+00
8.180917725457181433e+00,6.904893891400466721e+00,6.904893891400466721e+00,5.254999999999997229e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594158714e+00,5.352685645594156050e+00
8.180917725457184986e+00,6.904893891400466721e+00,6.904893891400466721e+00,6.904893891400466721e+00
8.180917725457184986e+00,6.904893891400466721e+00,6.904893891400466721e+00,5.254999999999999005e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594156938e+00,5.352685645594156050e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594163155e+00,5.352685645594159602e+00
8.180917725457184986e+00,6.904893891400466721e+00,6.904893891400466721e+00,5.254999999999999005e+00
8.180917725457184986e+00,6.904893891400466721e+00,6.904893891400466721e+00,6.904893891400466721e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594163155e+00,5.352685645594159602e+00
6.904893891400466721e+00,6.904893891400466721e+00,5.352685645594156938e+00,5.352685645594156050e+00
8.662913277139569601e+00,8.662913277139569601e+00,6.689911659599173888e+00,6.689911659599173888e+00
7.758923963877017549e+00,7.758923963877017549e+00,7.758923963877016661e+00,7.758923963877016661e+00
7.740494178023522132e+00,7.740494178023522132e+00,6.689911659599173888e+00,6.689911659599173888e+00
7.740494178023523020e+00,7.740494178023523020e+00,6.689911659599176552e+00,6.689911659599176552e+00
8.662913277139569601e+00,8.662913277139569601e+00,6.689911659599176552e+00,6.689911659599176552e+00
7.740494178023516803e+00,7.740494178023516803e+00,6.689911659599170335e+00,6.689911659599170335e+00
8.662913277139571377e+00,8.662913277139571377e+00,6.689911659599176552e+00,6.689911659599176552e+00
7.740494178023523020e+00,7.740494178023523020e+00,6.689911659599176552e+00,6.689911659599176552e+00
7.758923963877014884e+00,7.758923963877014884e+00,7.758923963877012220e+00,7.758923963877012220e+00
8.662913277139564272e+00,8.662913277139564272e+00,6.689911659599170335e+00,6.689911659599170335e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467913771e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467913771e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467913771e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467913771e+00
7.740494178023517691e+00,7.740494178023517691e+00,5.283847122467917323e+00,5.283847122467913771e+00
7.740494178023517691e+00,7.740494178023517691e+00,5.283847122467917323e+00,5.283847122467913771e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467914659e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467914659e+00
7.740494178023516803e+00,7.740494178023516803e+00,5.283847122467920876e+00,5.283847122467918211e+00
7.740494178023516803e+00,7.740494178023516803e+00,5.283847122467920876e+00,5.283847122467918211e+00
7.740494178023520355e+00,7.740494178023520355e+00,5.283847122467922652e+00,5.283847122467919100e+00
7.740494178023520355e+00,7.740494178023520355e+00,5.283847122467921764e+00,5.283847122467919100e+00
7.740494178023517691e+00,7.740494178023517691e+00,5.283847122467918211e+00,5.283847122467913771e+00
7.740494178023517691e+00,7.740494178023517691e+00,5.283847122467917323e+00,5.283847122467913771e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467919100e+00,5.283847122467914659e+00
7.740494178023518579e+00,7.740494178023518579e+00,5.283847122467918211e+00,5.283847122467914659e+00
8.421197774198136088e+00,8.421197774198136088e+00,7.378582524967767675e+00,7.378582524967767675e+00
8.421197774198136088e+00,8.421197774198134312e+00,7.378582524967767675e+00,7.378582524967767675e+00
8.421197774198134312e+00,8.421197774198134312e+00,7.378582524967769452e+00,7.378582524967766787e+00
8.421197774198136088e+00,8.421197774198136088e+00,7.378582524967768563e+00,7.378582524967768563e+00
8.592208185326983383e+00,5.519416681135792757e+00,5.519416681135786540e+00,4.396616299992490262e+00
7.378998916855842083e+00,7.378998916855842083e+00,4.396616299992490262e+00,4.396616299992490262e+00
8.592208185326985159e+00,5.519416681135790981e+00,5.519416681135789204e+00,4.396616299992488486e+00
7.378998916855842971e+00,7.378998916855842971e+00,4.396616299992488486e+00,4.396616299992488486e+00
8.592208185326981607e+00,5.519416681135789204e+00,5.519416681135786540e+00,4.396616299992488486e+00
8.592208185326976277e+00,5.519416681135787428e+00,5.519416681135782987e+00,4.396616299992490262e+00
8.959034592329665259e+00,8.959034592329665259e+00,4.395917418714738290e+00,4.395917418714738290e+00
8.592208185326981607e+00,5.519416681135791869e+00,5.519416681135785652e+00,4.396616299992490262e+00
7.378998916855839418e+00,7.378998916855839418e+00,4.396616299992490262e+00,4.396616299992490262e+00
8.592208185326979830e+00,5.519416681135790093e+00,5.519416681135785652e+00,4.396616299992490262e+00
8.959034592329663482e+00,8.959034592329663482e+00,4.395917418714741842e+00,4.395917418714741842e+00
8.592208185326978054e+00,5.519416681135788316e+00,5.519416681135785652e+00,4.396616299992490262e+00
7.378998916855843859e+00,7.378998916855843859e+00,4.396616299992490262e+00,4.396616299992490262e+00
8.959034592329668811e+00,8.959034592329668811e+00,4.395917418714735625e+00,4.395917418714735625e+00
8.592208185326976277e+00,5.519416681135786540e+00,5.519416681135785652e+00,4.396616299992490262e+00
8.959034592329668811e+00,8.959034592329668811e+00,4.395917418714740954e+00,4.395917418714740954e+00
8.093650191743508415e+00,8.093650191743508415e+00,7.427870894327666562e+00,7.427870894327666562e+00
8.093650191743499533e+00,8.093650191743499533e+00,7.427870894327658569e+00,7.427870894327658569e+00
6.931703302991970794e+00,6.931703302991970794e+00,6.931703302991969906e+00,5.367220263229541821e+00
6.931703302991970794e+00,6.931703302991970794e+00,6.931703302991969906e+00,5.367220263229539157e+00
6.931703302991970794e+00,6.931703302991970794e+00,5.367220263229539157e+00,5.367220263229538268e+00
6.931703302991970794e+00,6.931703302991970794e+00,6.931703302991970794e+00,6.931703302991969906e+00
6.931703302991970794e+00,6.931703302991969906e+00,5.367220263229541821e+00,5.367220263229538268e+00
8.964110948236612586e+00,8.964110948236610810e+00,4.380901858327316489e+00,4.380901858327308496e+00
8.543135163948640809e+00,5.532096189742365056e+00,5.367220263229535604e+00,4.378322148921177437e+00
8.667047269138087984e+00,8.667047269138082655e+00,5.367220263229538268e+00,5.367220263229535604e+00
7.418168294109664274e+00,7.418168294109664274e+00,4.378322148921177437e+00,4.378322148921177437e+00
8.543135163948637256e+00,5.532096189742365056e+00,5.367220263229538268e+00,4.378322148921177437e+00
8.667047269138086207e+00,8.667047269138082655e+00,5.367220263229539157e+00,5.367220263229539157e+00
8.543135163948635480e+00,5.532096189742356174e+00,5.367220263229541821e+00,4.378322148921179213e+00
6.931703302991969018e+00,6.931703302991969018e+00,4.378322148921179213e+00,4.378322148921179213e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229541821e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00
6.931703302991969018e+00,6.931703302991969018e+00,5.367220263229539157e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229539157e+00,5.367220263229539157e+00
8.667047269138087984e+00,8.667047269138082655e+00,5.367220263229539157e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991969018e+00,5.367220263229539157e+00,5.367220263229538268e+00
6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229539157e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991969018e+00,4.394741178135523008e+00,4.394741178135523008e+00
6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229541821e+00,5.367220263229539157e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,6.931703302991968130e+00
6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229541821e+00,5.367220263229538268e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229538268e+00
6.931703302991969018e+00,6.931703302991969018e+00,6.931703302991968130e+00,5.367220263229539157e+00
8.964110948236625021e+00,8.964110948236623244e+00,4.380901858327308496e+00,4.380901858327304055e+00
8.543135163948628374e+00,5.532096189742356174e+00,5.367220263229538268e+00,4.378322148921179213e+00
6.931703302991968130e+00,6.931703302991968130e+00,4.394741178135522119e+00,4.394741178135522119e+00
8.543135163948631927e+00,5.532096189742352621e+00,5.367220263229540933e+00,4.378322148921174772e+00
8.667047269138079102e+00,8.667047269138077326e+00,5.367220263229540933e+00,5.367220263229538268e+00
8.543135163948633704e+00,5.532096189742352621e+00,5.367220263229538268e+00,4.378322148921174772e+00
7.418168294109656280e+00,7.418168294109656280e+00,4.378322148921174772e+00,4.378322148921174772e+00
8.543135163948637256e+00,5.532096189742357062e+00,5.367220263229539157e+00,4.378322148921180990e+00
6.931703302991970794e+00,6.931703302991970794e+00,4.378322148921180990e+00,4.378322148921180990e+00
8.543135163948640809e+00,5.532096189742362391e+00,5.367220263229539157e+00,4.378322148921180990e+00
7.385896932916821811e+00,7.385896932916821811e+00,7.385896932916818258e+00,7.385896932916818258e+00
8.124318074027861769e+00,8.124318074027861769e+00,8.124318074027854664e+00,8.124318074027854664e+00
6.933132379942999357e+00,6.933132379942998469e+00,6.933132379942997581e+00,5.369786996825023806e+00
8.534801542826061294e+00,5.518746795965456364e+00,5.369786996825025582e+00,4.385625634563774966e+00
6.933132379942998469e+00,6.933132379942996693e+00,4.385625634563779407e+00,4.385625634563774966e+00
7.385126316979270911e+00,7.385126316979270911e+00,4.385720071726485259e+00,4.385720071726485259e+00
8.534801542826063070e+00,5.518746795965460805e+00,5.369786996825022030e+00,4.385625634563782071e+00
6.933132379943000245e+00,6.933132379942998469e+00,5.369786996825027359e+00,5.369786996825024694e+00
